customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges
560,30,1,0,1,1,27,0,1,28.75309959522911,0,20.321828546603168,1,2,57.11,1402.98
1086,28,1,0,1,0,66,1,0,22.130037020094505,1,41.55138367468623,1,1,31.12,2146.27
1830,23,1,0,0,0,41,2,1,15.01944948181259,0,42.225230682700506,0,2,60.39,2270.27
341,62,0,0,0,0,69,1,1,22.13276601354768,0,23.09599371489467,1,1,63.99,4588.25
147,23,1,0,0,0,7,2,2,12.033918201788463,1,6.00954016473146,1,1,33.72,225.95
1840,23,0,0,1,0,18,0,1,13.34826333992198,2,14.389272158009014,4,0,62.6,1038.41
1107,33,1,0,1,0,49,1,1,12.199968571175583,1,27.50951420325078,0,0,57.52,2930.35
848,26,0,0,1,0,29,0,1,21.974511437878395,0,10.86798082577489,2,0,68.88,1973.91
966,31,1,0,1,0,33,1,1,43.33628551741115,0,6.6679897271215705,1,2,72.92,2357.21
1072,49,1,1,1,1,4,1,0,14.41495007014729,3,35.787542137771055,4,2,39.6,160.79
155,43,1,0,0,0,3,0,2,56.2846423646565,1,5.378799800492006,1,1,72.44,212.29
2141,62,0,0,1,0,44,1,1,4.204688244341778,1,12.490268825909638,1,2,42.8,1682.5
2110,47,0,0,0,0,61,1,1,21.68112759089208,2,20.844252472017672,2,1,66.2,4155.52
1002,28,1,0,0,0,1,0,1,30.85802228222377,4,2.1556646771102925,2,1,85.77,74.28
1844,50,1,1,0,0,2,0,2,13.954845577945708,1,33.85187985244519,1,1,29.76,54.29
2092,32,1,0,0,0,48,0,1,16.20978258326857,1,24.31105523327799,0,1,59.48,2969.66
1848,50,1,0,0,0,8,1,0,12.402680480071764,0,16.747795997883564,0,1,31.25,214.56
2209,30,1,0,1,0,22,1,1,53.61315449368084,1,33.787613527634804,2,0,91.44,1972.16
2352,60,0,1,0,0,52,0,0,22.29803780885714,1,20.732813135160523,0,0,38.27,1873.49
1203,39,1,0,0,0,59,1,1,8.4240163225656,0,22.722455635994528,2,2,52.66,3066.65
1632,51,1,0,0,0,47,1,1,23.489159447759,2,1.912067107616846,3,2,67.17,3144.67
2345,73,1,0,0,0,11,0,1,42.35973898773143,2,7.166610145694668,3,0,89.95,874.57
1393,72,0,0,1,0,46,0,0,22.39522119972879,0,24.30090361628464,2,1,37.58,1755.85
2351,41,0,0,0,0,32,0,0,24.624069941623283,2,31.1469112873486,0,2,42.48,1170.58
2288,63,1,0,1,1,9,0,0,25.38296605678004,2,31.43530630196512,2,2,45.27,411.04
1980,65,1,0,0,0,67,1,2,39.8974210289412,1,68.73791303703183,2,2,58.31,4022.46
2242,28,1,0,0,1,30,0,2,25.23689847920613,3,5.557253478882819,1,1,44.71,1218.52
938,57,0,1,0,1,18,2,1,30.348541852606623,0,3.9749406016436337,2,0,66.91,1201.23
2244,56,1,0,1,0,26,0,0,23.940937604176064,0,7.105457080990286,0,0,42.28,948.25
346,73,0,0,1,0,69,0,0,8.814553823225795,0,16.890567338529998,0,1,27.37,1770.08
2084,30,1,0,0,1,37,1,0,31.31831533275024,1,11.588221897181704,0,2,44.57,1486.32
2474,41,0,0,0,1,40,0,1,25.486128186058053,1,2.281063693473402,2,1,76.18,2594.7
1418,49,0,0,0,1,14,1,1,16.30620799445032,0,11.397756746624246,1,2,58.62,755.02
385,40,0,0,0,0,1,1,1,18.027372821361716,1,6.454986936659349,2,1,65.48,59.06
1580,21,1,0,1,0,2,0,1,20.771165625705468,2,33.82601298366812,1,1,67.54,130.6
2097,33,1,0,0,0,19,1,0,14.73985898535245,1,4.556852012132897,1,1,40.21,776.94
243,21,0,0,0,1,17,1,2,9.670468096412227,1,2.7037190441037278,1,0,28.94,501.83
1622,24,0,0,1,0,43,2,0,25.66197268204468,0,4.657677871416103,0,0,41.07,1836.94
936,23,1,1,1,0,33,0,0,31.057736037167903,0,2.460325268998396,2,2,50.8,1548.74
2221,73,0,0,1,0,4,0,1,17.78783950001768,1,25.43620915448493,3,0,61.74,221.71
312,21,1,0,0,1,6,0,1,16.128420160005152,1,6.697836642356222,0,0,57.06,336.91
2439,30,0,0,0,1,69,2,0,30.922183331416807,0,7.674346621565836,1,0,43.89,3079.77
1524,45,0,0,1,0,60,0,1,20.733030472716703,0,51.211594144349625,2,2,60.97,3168.57
1332,54,0,0,0,0,9,0,1,28.91340864771739,2,20.450826000168817,1,0,69.53,598.54
968,40,1,0,1,1,36,0,2,29.323393811160457,2,20.12590647777626,2,0,50.83,1827.66
660,57,1,0,1,0,42,0,0,25.821932946035908,3,3.6230316870199553,1,2,55.28,2151.52
935,51,1,0,0,1,16,0,1,47.33323601237066,0,10.017808334262291,4,2,78.68,1231.82
370,19,1,0,1,0,32,1,1,25.26154142253445,0,2.4604663655662358,3,1,67.65,1875.75
566,68,1,0,0,0,43,1,1,14.771442592072695,1,19.6522771567714,1,0,61.96,2679.46
1957,35,1,1,1,1,29,1,1,35.44279102201502,2,2.785682854422316,4,1,82.54,2054.13
824,72,0,1,1,0,3,2,1,16.13410313684001,1,16.29934745517283,1,1,61.35,169.8
982,32,0,0,0,0,6,0,2,28.677665422455032,1,7.249563315622552,1,0,48.06,277.52
1979,30,0,0,1,0,66,0,1,14.036826959799216,1,12.00405093696376,1,0,59.37,4089.16
1477,25,0,0,1,1,66,0,2,10.13810494518727,2,5.590281801070157,1,0,33.88,2209.83
2148,19,0,0,1,0,71,0,1,24.68638725418205,0,16.183257271978405,2,1,66.61,4908.37
813,43,1,0,0,1,44,0,1,16.90611421299333,2,46.25753114510009,3,1,68.45,2741.07
778,57,0,0,0,0,11,0,1,16.617150180812324,1,10.663947688989396,3,1,70.15,759.9
1320,22,1,0,0,1,42,1,0,13.636971170903124,2,21.997756109690823,2,0,37.99,1415.51
1521,20,1,1,1,0,27,0,1,13.895949983465163,1,3.5862228766299435,1,2,51.74,1384.65
1052,34,0,0,0,1,34,0,0,18.296317800727387,0,22.184044577999043,1,0,31.61,1019.9
1813,38,0,1,0,0,27,0,0,13.762208042062973,2,34.14398183903031,0,2,35.69,833.18
1013,62,1,0,1,1,7,2,1,41.777275585584576,0,24.260438049012187,1,2,76.94,459.14
1401,38,0,0,0,0,49,1,0,17.655654480159182,0,10.073061604397388,0,0,28.2,1289.18
1709,47,0,0,0,0,51,0,1,6.819828371022018,2,7.19723281988747,1,0,50.06,2286.38
2071,54,1,0,1,0,12,1,1,33.86759745977788,1,21.697888050970185,4,1,70.92,891.94
1753,38,1,1,1,0,40,1,1,15.543273710162357,2,12.145896121969631,1,0,76.64,2943.81
126,41,1,0,1,1,32,1,0,28.04293131934472,1,8.500689591976903,0,2,52.2,1435.96
887,39,0,0,0,1,6,0,1,21.58724145889968,0,25.054913392706997,0,2,57.59,301.35
2029,44,0,0,0,0,0,0,1,11.305245618611702,1,2.3639374021111683,3,2,55.81,0.0
1347,35,0,0,1,1,59,0,2,22.21567752671852,1,72.40862812997013,2,1,45.02,2262.69
1007,55,0,0,0,0,1,0,0,28.419099520366764,1,0.7010702166109175,0,0,36.6,33.27
355,42,0,0,1,0,32,0,1,10.734808919800903,2,24.16848305468605,1,0,62.12,1793.46
1003,33,1,0,0,1,20,1,0,24.295942619562823,2,0.4525454287041513,2,1,45.93,886.82
682,51,1,1,1,0,22,1,1,31.52539508131442,4,30.41376317754596,1,2,92.74,2132.34
827,48,0,0,1,0,19,0,1,12.577664561877778,1,17.190157341930117,1,2,52.57,988.77
1491,20,0,0,0,0,12,0,2,18.49701679481939,3,37.53194258327006,1,1,43.17,529.57
984,21,0,0,1,0,50,2,1,29.2342675388589,1,29.961844369945933,0,2,74.46,3568.71
1233,65,0,0,0,0,53,1,1,34.55476411233149,0,6.871557217875671,1,0,78.04,3528.65
2121,59,1,0,1,1,19,0,1,55.19144205259225,1,16.998824560212277,2,1,99.3,1688.37
140,53,0,0,1,1,30,0,0,40.06809306816582,2,10.996973828256,0,2,60.31,1638.27
217,32,0,0,1,1,20,0,0,12.490898680924882,1,1.9415742945911612,0,1,30.03,572.04
2048,45,0,0,0,0,18,1,0,36.03786499392693,1,8.214766173865623,1,0,60.63,1125.92
1654,29,0,0,1,0,18,1,1,25.214548372789515,1,36.00158672765709,2,2,66.87,1032.76
2218,72,0,0,0,1,10,1,1,35.99014436007282,0,7.325933754992944,1,1,76.2,778.09
1700,58,1,0,0,1,33,0,2,24.79104228941242,2,34.02776769849795,0,0,40.9,1378.06
1453,65,1,0,0,0,25,0,1,24.44454153834333,2,1.836834451100302,0,0,70.27,1831.09
22,32,1,0,0,0,54,0,1,19.881657997723785,1,11.857262946030902,1,2,62.95,2944.97
711,43,0,1,1,1,27,0,0,67.75754730994947,0,9.52868240461384,1,0,69.72,1844.02
1157,57,1,0,0,0,55,0,0,15.408780674978992,0,4.748640491900381,0,2,36.51,1928.96
1684,42,0,0,0,0,35,0,2,16.317278547245643,2,6.190885307029551,1,0,38.05,1376.18
871,30,1,1,0,0,46,0,0,22.635822177971924,0,37.284921062476734,4,2,33.08,1587.73
1461,35,1,1,1,0,17,0,0,36.26420443260982,2,13.975816505751247,0,2,58.22,999.34
10,40,0,0,0,1,13,0,1,22.56665716077997,1,18.85227758039083,2,2,67.45,816.15
1740,28,1,0,0,1,44,0,2,23.458690355186803,3,22.775950041382504,1,2,54.57,2359.32
2356,52,0,0,0,0,36,1,1,18.154498409193906,1,25.15210179669538,2,2,66.44,2122.16
2323,20,1,0,0,0,29,0,1,20.21853803669845,1,23.631425342651703,2,2,59.9,1785.67
1315,64,0,0,1,0,44,0,1,9.49282740505267,0,5.694991545590719,0,0,60.26,2780.31
754,40,0,1,1,1,55,2,1,36.68241528936805,0,15.963474261740789,2,1,74.94,3717.15
626,56,1,1,1,0,21,1,0,5.8231494465625255,0,4.478291420781508,0,1,34.48,631.14
1728,20,1,0,1,0,15,1,1,45.862022035177326,0,10.42678786838776,1,0,78.66,1113.55
1468,20,1,1,1,0,0,2,0,26.57132632625513,0,4.076990013418443,4,0,38.96,0.0
129,37,1,0,1,0,41,1,1,17.386364668044678,2,2.9368551965677163,1,2,67.97,2528.63
843,42,0,0,0,0,21,1,0,14.542908890193411,0,7.98112101544711,1,2,27.98,509.96
323,23,1,0,0,0,43,2,0,27.02171264134712,2,34.45640090250866,2,0,47.24,1787.01
2156,36,1,0,1,0,58,2,0,30.3535025927796,1,19.36607098255771,0,0,37.28,1934.39
1448,65,1,0,0,1,4,2,0,33.8441473878346,2,7.185138907084243,3,0,56.45,235.95
1284,19,0,0,0,0,0,0,1,32.55960772086003,1,9.649629463090196,1,1,68.98,0.0
2421,42,1,0,0,0,32,1,2,14.547290779291668,2,19.61933557528128,3,2,38.82,1285.76
14,65,0,0,1,0,59,0,1,12.624463236953885,0,13.279654745067209,1,2,66.69,4129.83
2046,78,1,0,1,0,35,0,2,22.92656171197946,1,42.10863465116918,2,2,44.33,1343.88
215,73,1,0,0,1,4,1,1,13.345145734251709,1,17.51253488287144,5,0,50.87,191.63
1624,75,1,1,0,0,44,1,0,16.41505144169138,1,32.50272672080767,1,2,34.11,1477.32
1937,69,1,0,0,0,16,0,0,40.18853678293436,2,78.6316724154506,1,0,57.2,921.78
1182,45,1,0,1,1,13,0,0,22.10575007648092,2,4.04908420863568,2,2,36.72,414.99
1650,42,1,0,0,0,57,0,1,15.099831195308662,5,1.0281819260307514,1,2,62.78,3339.58
1561,42,0,0,1,0,70,0,0,22.247902022839902,0,3.2544947616575817,3,2,38.29,2760.17
864,26,1,0,0,0,35,2,2,27.095540151842155,2,9.929084498562569,0,1,45.83,1480.65
516,44,1,0,1,1,70,0,0,18.707747516167487,1,41.37614527110124,1,0,32.55,2244.92
597,35,1,0,1,0,2,1,2,19.40324841226213,0,65.45502865878927,5,1,45.16,93.76
195,26,0,0,0,0,67,0,1,30.35632522647377,2,5.060099221672835,2,1,77.71,4816.44
1277,52,0,0,1,0,45,1,0,18.006614859338015,1,20.33647836321085,0,1,26.95,1213.27
288,28,0,0,1,1,26,0,0,24.33341644760364,1,48.39245949330604,1,1,42.7,1019.73
950,43,0,0,1,0,56,2,1,19.64095301523115,0,12.778231314979164,2,2,62.43,3279.24
2350,39,0,0,1,0,39,1,0,42.282971971400094,2,1.9206374413084737,0,0,49.53,1900.99
1854,19,0,0,0,0,25,2,1,15.318548047265224,1,12.63407236282937,2,2,62.5,1578.61
2381,76,1,0,1,0,14,1,1,31.44972077598778,4,0.6649120558469852,3,0,74.29,952.77
1120,72,0,0,0,0,54,2,0,18.799659664170303,1,9.46424310334493,1,0,47.55,2431.53
1572,71,0,0,0,0,19,2,1,31.972033437343896,1,5.248656693933848,3,1,87.77,1668.9
549,57,1,0,1,1,64,0,0,18.711203505394536,2,8.711174714432957,3,0,36.68,2310.38
156,63,0,0,0,0,42,0,0,23.313615556610948,0,17.832162631277125,0,2,44.93,1966.95
419,39,1,0,0,0,64,0,0,7.048246894573916,0,4.989682538244054,1,1,20.71,1370.69
922,68,0,0,0,0,66,0,1,25.66927594839793,0,8.720682678238333,4,0,64.75,4079.48
1641,61,0,0,1,0,71,1,0,26.789541086080373,2,39.61280554612577,1,2,43.99,3211.1
477,32,0,1,0,0,24,0,0,32.12250425530684,0,26.695627344790328,7,1,38.8,892.94
1605,38,0,0,1,0,68,2,1,29.28740134509343,1,24.97053208915453,1,0,71.36,4343.13
2269,55,1,0,1,0,12,0,0,17.130063107293225,3,4.4371688527682105,4,1,44.56,468.25
1471,38,1,0,1,0,65,0,0,26.52005701392885,1,37.21938123904448,2,1,47.68,3253.09
553,30,1,0,0,0,22,1,0,15.16102117489153,2,17.353243366476804,0,2,36.12,681.38
1202,41,0,0,1,1,35,0,2,26.301862954861875,1,8.110626479361159,0,1,54.38,1752.98
390,18,1,0,0,1,70,2,1,43.05958526679724,1,4.292992929871245,2,2,85.5,5502.34
578,20,0,0,0,1,29,0,1,21.671321865182573,4,40.02595696516563,0,0,77.58,2243.16
2313,67,1,0,1,0,63,0,0,27.42979290253285,1,11.599787068044025,3,2,39.35,2392.99
2367,51,1,0,0,0,69,0,1,21.35870896691823,0,21.978660224600425,3,2,57.6,3401.1
2266,48,1,0,0,0,36,0,0,11.633747723102134,2,31.969694652084463,2,1,32.73,1205.03
820,21,1,0,0,0,3,1,1,24.012583430078152,1,76.84387747085967,0,1,64.64,173.77
2485,54,1,0,0,1,24,1,1,27.23141456836567,1,12.850198608079912,2,2,64.79,1505.31
1006,31,1,0,0,0,0,0,1,22.038063107359072,0,22.802115351315077,0,1,56.25,0.0
1248,46,1,0,1,0,36,0,0,37.54992206675937,2,5.203039705578041,1,1,53.92,1767.15
2058,36,0,0,1,0,66,0,1,14.620005302281577,2,0.6683235731542893,1,0,54.51,3566.95
664,70,1,1,0,0,61,0,0,40.92934958201168,0,9.312544891007924,0,0,51.22,3268.02
2462,23,0,0,1,0,56,0,2,30.37009572824705,2,49.01634740911349,2,1,50.68,2743.78
142,53,0,0,0,0,11,1,0,20.102844917495432,1,22.39200326258344,2,1,32.18,337.55
2174,42,1,0,0,0,29,0,2,3.78065981802834,2,7.589807365139286,0,1,26.44,736.32
1825,74,1,1,0,0,49,1,0,19.17483368297022,0,37.46281486349029,0,2,37.63,1731.39
421,48,1,0,0,0,31,1,0,15.468657291697168,3,4.568210589185418,4,1,47.99,1556.98
799,59,0,0,0,0,64,0,1,41.077179437913486,1,5.331850056157217,2,1,78.37,4595.91
615,70,1,0,1,0,68,2,0,16.11932404602392,3,32.20859873059162,0,2,51.06,3083.1
1318,39,0,0,0,0,29,1,1,24.91693958520478,0,19.753320038768017,1,0,64.74,1635.98
295,73,1,0,0,0,25,1,1,42.7942094341065,1,1.6523313727348905,2,1,72.78,1697.68
401,32,1,0,0,0,48,0,1,15.000246348937116,2,2.5863029736871805,0,0,61.47,2857.9
88,61,1,0,1,1,10,0,1,19.233192298090533,1,10.479229296114193,3,2,58.66,613.17
2035,37,0,0,0,0,64,0,1,17.808569083634826,0,8.362403403147567,1,2,60.56,3782.55
2459,25,0,0,1,0,60,1,0,18.924114644685485,0,25.479727844539024,0,0,24.57,1317.47
131,24,0,0,1,0,23,1,0,20.95609673389688,0,6.420038107790502,0,0,32.83,718.82
1573,26,0,0,1,0,67,0,1,26.233361580713662,0,21.12747597451641,0,2,61.23,3948.13
1562,36,0,0,0,0,64,1,0,29.020303245769465,1,42.083892064584624,1,1,49.54,2945.85
1828,78,0,0,1,0,4,0,0,14.197808506642462,1,0.4041981001580979,3,2,30.19,106.9
1402,20,0,0,0,0,65,1,2,26.451705375506563,2,3.5917173997453,3,0,45.49,2870.14
2052,33,0,1,0,0,58,2,1,22.76017378469769,1,20.520321499599557,3,0,67.22,3863.92
2167,47,0,1,0,1,12,0,2,15.693751078977405,0,54.68677292298623,0,2,28.05,290.78
2001,33,1,0,0,1,62,1,0,21.0756394890075,3,14.519230060144809,3,2,57.23,3237.03
724,78,1,0,0,0,65,0,0,26.003362727426644,2,60.285492199122686,0,0,39.92,2651.87
1314,36,0,1,0,0,12,0,1,27.02711976462714,0,1.683028232908392,2,2,60.42,682.48
1767,43,0,0,1,1,43,2,1,35.30999745437679,2,41.540140846640135,0,1,81.66,3623.25
269,41,0,0,0,0,8,0,0,20.11253184735307,3,0.7599910776292069,0,1,52.88,407.31
1780,51,1,0,0,0,9,0,1,29.28384506524633,0,11.377358968702518,2,1,70.92,563.79
2067,26,1,0,0,0,0,2,0,20.346506065480604,1,4.419571254207372,3,2,38.17,0.0
1372,18,0,0,1,0,45,1,0,11.480559744801509,2,1.2754820280833925,1,1,35.7,1486.23
917,76,0,0,0,0,65,0,1,28.644632376791503,2,35.26042573940784,0,1,80.37,4495.53
1610,32,1,0,0,0,19,0,1,25.458618205387427,0,53.95949955433924,1,1,64.58,1100.0
1319,38,1,1,0,1,19,0,2,20.525488528931675,1,0.6340249956782613,2,1,39.76,668.38
2138,77,1,1,0,1,8,0,1,32.89591445739211,0,35.96755688211453,1,0,70.52,589.21
2021,45,1,0,0,1,5,0,1,20.251472236744785,1,13.62425135622804,0,1,54.34,257.06
1593,35,1,0,0,0,36,2,1,9.089499610614894,0,39.536556753278674,1,2,51.96,1616.4
2490,49,0,0,1,0,27,0,0,11.981594368958351,0,25.474162245759956,1,2,34.22,852.96
375,44,1,0,0,0,23,0,1,20.517066977409343,1,18.52283186243196,2,2,65.23,1513.07
333,68,0,0,0,0,53,0,1,13.928270294588607,0,8.897153757114916,0,2,55.62,2624.44
1791,75,1,1,0,1,32,0,2,18.790959225062764,0,19.25320637821656,4,0,41.03,1252.16
2348,66,1,0,0,0,16,2,1,24.865236643505888,1,9.212753480614536,0,0,74.14,1186.38
1118,65,0,0,0,0,1,1,1,12.241734087092205,3,19.80482956731356,1,1,58.4,56.05
1442,22,0,0,1,1,6,0,1,20.177933929921497,2,2.3278713012845467,2,0,66.15,373.72
910,27,1,0,1,0,50,2,1,27.50515571276108,3,7.537893849859108,2,1,73.62,3457.76
776,27,1,0,1,0,42,0,0,41.65343955849235,3,37.113298120757264,2,1,58.99,2438.16
1743,39,0,0,1,1,70,2,0,15.039025624133576,0,10.420590813820432,2,1,21.04,1398.62
328,76,0,0,1,0,51,1,1,20.352210929620483,1,4.754563204374876,1,2,61.36,2822.0
1342,19,1,0,0,0,33,0,2,21.777965690919643,2,19.353191146307594,1,0,50.96,1481.34
320,36,0,0,0,0,38,0,1,23.9416948997864,0,3.641995349510512,3,2,63.68,2194.35
2010,48,1,0,0,1,64,0,0,20.33562151757883,1,8.86594917627438,0,2,39.96,2612.96
12,50,0,0,0,0,46,0,1,30.539847153841684,1,9.664571832136852,3,0,80.97,3789.48
897,52,1,0,1,1,11,0,1,38.87065067883884,0,7.02677941465359,1,2,80.64,790.7
171,30,0,1,0,0,50,0,1,38.2367156143765,2,9.07526772442498,2,0,75.56,3624.27
260,77,1,0,0,0,67,0,1,41.49115536918156,2,7.212146934387159,4,0,90.35,6125.17
2402,19,0,0,1,1,65,1,1,22.007113113709384,1,23.77878481818824,2,1,66.0,3714.6
689,25,0,0,0,0,58,1,2,15.534774617860784,4,21.54990414227384,2,0,55.99,3213.5
901,73,1,0,1,0,49,0,1,30.4815677395657,1,5.996518503474811,3,2,68.3,3345.03
258,75,1,0,0,1,0,0,0,31.492903929629023,3,4.81326556301593,2,1,60.56,0.0
844,23,1,0,1,0,47,0,2,18.91238145075272,0,7.233372400491968,2,2,28.39,1232.7
2302,69,1,0,1,1,34,0,0,27.70381747495408,2,15.332724656847674,1,2,47.64,1520.93
138,64,0,0,0,0,54,1,0,17.610472227525726,1,50.3913396000894,0,0,37.94,1861.07
319,57,0,0,0,0,62,0,0,31.925488205671822,1,35.61568110539178,1,2,55.2,3108.62
653,38,0,0,1,1,11,1,1,38.64460102546401,0,19.89197774472809,1,0,75.62,750.63
2202,32,0,0,0,1,5,0,1,22.240089822447167,3,13.76551615781488,2,2,71.69,349.32
1814,65,1,0,1,0,14,2,0,18.09890108132264,3,31.59933906133563,4,2,49.51,673.39
558,59,1,1,0,1,61,0,2,9.304903330065368,2,8.197164742322377,1,2,25.6,1567.7
139,28,1,0,0,1,23,2,1,15.657484277893452,1,11.453912825241227,0,1,60.93,1191.8
112,29,0,0,1,0,47,0,1,19.867016266816307,1,11.085001151666798,1,0,70.47,3200.28
531,74,1,0,1,1,31,2,1,22.156218725817528,0,9.077504510197908,2,2,67.2,2040.64
224,64,0,0,1,0,22,2,0,24.44313155551669,0,5.527422202573197,2,0,39.83,847.1
723,33,1,0,1,0,23,0,2,29.790364888068904,0,9.0188911760199,1,1,44.92,1034.73
2319,71,1,1,1,1,20,2,2,31.131437527857614,0,12.77369150690074,4,1,41.77,748.54
2136,33,1,1,1,1,37,1,1,24.015717579624937,0,16.920291056837204,1,1,72.34,2777.68
1433,45,1,0,1,0,57,2,1,39.09447713561451,0,24.21024714303195,2,2,79.52,4267.13
325,58,0,0,0,0,29,0,0,29.646895491135528,1,32.60338496526472,2,2,54.73,1580.62
1323,49,1,0,0,1,41,0,2,36.3668790198963,0,1.4690983980351302,0,2,43.73,1781.16
1939,79,1,1,0,1,42,1,0,16.164619798169788,0,5.429974593134149,3,0,31.07,1352.83
1458,74,0,0,0,0,8,1,1,23.93467352987386,1,24.31331902038704,0,2,69.71,514.13
1927,62,0,0,0,0,13,0,1,30.52773755495925,1,5.219538652085517,2,0,77.8,1036.61
2248,41,0,0,0,0,39,1,1,17.874523637731034,0,20.58774978797168,1,2,59.32,1984.05
714,35,1,0,1,0,41,0,1,23.676801906113628,1,17.33857709603604,6,2,68.26,2670.32
846,47,0,0,1,0,25,0,0,24.368604376367188,1,4.745877131262483,1,0,40.69,1032.65
193,63,0,1,1,0,45,0,1,14.737886506951828,1,13.3625968379388,1,0,54.07,2343.72
1925,63,0,0,0,0,59,0,0,35.60052272863167,4,50.17318853840428,2,1,68.12,4064.16
573,47,1,1,1,0,67,1,1,46.73581462484698,0,1.495093884615129,1,1,85.69,5663.05
946,46,1,0,1,1,40,0,1,22.14604038786805,1,14.951095381536328,1,0,63.11,2384.38
503,38,1,0,0,0,68,0,0,6.102004659422065,1,11.66210419655732,0,0,35.24,2242.76
1807,62,1,0,1,1,46,0,0,26.38039064191265,1,35.00129871299588,1,1,49.52,2285.44
2407,21,0,1,0,0,50,0,1,16.15695928639476,1,53.327335988453655,1,0,62.8,2763.43
645,48,1,0,0,0,34,0,1,24.966604685898403,1,21.82606634837332,2,0,56.74,1927.58
3,52,0,0,1,0,56,1,0,19.116138846608777,2,9.852138979299102,2,2,39.2,2148.38
1777,64,1,0,0,0,68,1,0,14.657779100016135,1,16.011409803368355,3,2,36.41,2206.89
467,31,0,0,0,0,67,1,1,33.05768371912614,1,13.921355043792492,1,0,78.87,5091.54
1345,26,1,0,0,1,41,0,2,34.873796914233985,3,24.644348323997537,0,0,58.68,2122.37
5,35,1,1,0,1,57,0,0,21.666027248582598,1,3.208277817843987,2,0,39.49,2160.77
2031,79,1,0,0,1,70,0,0,32.75078203390131,1,17.7864447983101,1,0,48.01,3409.68
919,42,0,1,1,0,60,0,1,15.741322477246769,5,4.44670835703748,1,0,68.74,3673.41
547,64,0,1,1,0,32,0,0,46.52908773277553,1,12.705163097880664,4,2,60.42,1756.14
228,68,0,0,1,0,44,2,1,38.957877543373016,0,1.815059006510948,2,0,76.9,3113.83
1063,41,1,0,1,0,40,1,2,15.146555703586824,1,0.4841362159914227,2,0,36.94,1307.62
542,38,1,0,0,0,46,0,2,10.766801022545067,0,1.746961542193218,3,2,25.5,1129.91
242,35,1,1,1,1,45,1,1,22.709046453242188,0,0.7202746229624318,3,0,61.37,2763.83
898,59,1,0,0,0,13,0,0,18.10433370360764,0,5.186543639065525,2,2,36.86,501.64
1754,77,0,1,1,0,45,0,1,18.267786880537948,1,3.445470080919555,2,2,67.7,2630.04
1160,51,1,1,0,1,50,0,0,40.54550098909927,1,15.783189267849346,2,0,58.73,2683.81
1832,41,0,1,1,0,66,0,0,19.4376854209278,0,40.39278159297737,1,2,44.49,2520.72
1688,63,1,0,1,0,5,0,1,27.79198028442698,0,9.34084156562696,3,0,68.95,335.19
1809,34,1,0,0,0,55,0,1,77.45845160537698,1,26.220152823080603,2,1,103.89,5345.12
842,64,1,0,0,1,48,0,0,30.262403953035665,1,3.112208573113216,0,2,44.54,1982.04
1373,60,1,0,0,0,19,1,0,41.970808219113934,0,8.908576541511023,0,2,56.55,947.47
2107,67,1,0,0,0,47,2,0,13.59294834501614,0,18.73356505367404,1,2,32.28,1419.86
2112,79,1,0,0,0,8,0,1,30.034979496942437,0,2.1059954622356685,2,1,61.26,459.78
1526,27,1,1,0,0,12,2,0,24.829555078359373,1,3.493274941720566,0,0,54.7,624.57
276,78,0,0,0,1,6,0,1,9.476109885952464,1,0.5325878084533124,0,1,53.47,335.21
661,73,1,0,1,1,30,0,0,48.12326187463305,1,90.28875084260436,1,2,62.66,1882.42
1826,59,1,0,1,0,54,0,1,35.869995560926846,2,13.231350105260107,0,0,81.39,4008.34
2116,36,1,1,1,0,44,0,2,26.22862096233105,1,2.369228983168866,5,0,44.41,1723.02
2357,40,1,0,0,1,56,0,1,15.696876200677206,1,55.51929530194754,2,1,66.03,3325.54
1858,43,0,1,1,1,3,0,0,12.86369028072568,1,22.70492189247158,1,2,33.55,104.96
314,19,1,0,0,0,10,0,1,21.4986810839345,0,28.262377669364653,1,2,64.36,646.42
1466,41,1,0,1,0,64,0,0,27.91448347227614,1,21.612343597977265,1,2,53.59,3192.46
1343,62,1,1,1,0,47,0,1,5.380165325707724,1,62.64370916614475,3,0,45.53,2199.08
1845,65,1,0,0,0,0,0,1,9.7519847874473,1,34.28149373738233,4,2,59.76,0.0
691,59,0,0,0,0,43,2,1,18.085864840790123,0,9.37139211871407,2,0,61.98,2484.5
1541,79,0,0,1,0,70,0,1,30.740656171554942,1,2.92980434799026,2,2,75.03,5359.99
612,34,0,0,0,0,24,0,0,20.45443163371756,1,3.269663718706576,3,1,34.03,830.33
424,48,0,1,1,0,71,0,1,33.33004240961172,2,7.44569174206185,2,0,80.94,5385.7
1577,39,0,0,1,0,67,0,1,21.92687169381719,0,12.987146855607994,3,2,63.54,4149.42
594,59,1,0,0,0,57,2,0,17.120098003504584,1,25.33006345047422,3,0,33.4,1952.35
2475,79,1,0,0,0,37,2,0,34.35296821730287,3,8.866179233765893,1,2,60.63,2078.72
1950,51,0,0,1,0,10,0,2,36.1832147202939,0,2.7254812653820046,3,1,57.13,571.61
622,25,0,0,0,1,19,0,1,32.1291434411082,1,5.843361544270245,2,0,72.68,1413.0
1805,31,1,0,0,0,61,1,0,39.52282635648366,2,1.507441958170552,2,2,57.72,3518.05
