customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges,churn
CUST001905,66,Female,1,0,0,26,One year,DSL,10.90304982248208,1,28.44341686142226,1,Bank transfer,34.26,798.44,0
CUST001906,34,Female,1,1,1,39,Month-to-month,None,36.723345615722096,0,5.787636239212799,1,Bank transfer,45.76,1828.01,1
CUST001907,57,Female,0,0,0,1,One year,DSL,12.731038305604192,2,32.75569323674083,1,Electronic check,41.41,40.3,1
CUST001908,35,Female,0,1,1,10,Month-to-month,None,24.644969246576988,0,11.779561092610152,2,Electronic check,47.96,433.29,1
CUST001909,61,Female,0,1,1,1,Month-to-month,None,5.712005300971796,2,18.61333452274301,2,Electronic check,22.6,21.17,1
CUST001910,64,Male,0,0,0,26,One year,DSL,11.336891479785187,1,1.4732667214969326,2,Electronic check,26.92,690.21,0
CUST001911,21,Female,0,1,1,39,Two year,None,30.440585365379576,2,9.551117851921026,3,Bank transfer,55.81,2044.52,0
CUST001912,53,Male,0,1,1,52,Month-to-month,DSL,39.96517944351799,1,121.47278019628706,2,Credit card,56.93,2944.79,0
CUST001913,65,Female,0,0,1,7,Month-to-month,Fiber Optic,25.23452731708627,1,8.03879007700385,3,Bank transfer,72.57,523.02,0
CUST001914,56,Male,0,0,1,41,Two year,None,35.70086112216719,2,14.977789176540671,0,Bank transfer,55.29,2004.96,0
CUST001915,66,Female,1,0,1,42,Month-to-month,DSL,26.375254285619306,0,1.777492784629251,0,Bank transfer,41.97,1577.84,0
CUST001916,74,Female,0,0,0,24,Month-to-month,Fiber Optic,34.62420770101379,0,9.954430314144178,0,Electronic check,71.62,1779.08,1
CUST001917,32,Female,0,1,0,17,One year,Fiber Optic,17.079157789341263,1,42.5570279038346,1,Bank transfer,68.25,1073.34,0
CUST001918,66,Female,0,0,0,53,Month-to-month,DSL,17.32657066965942,2,17.63573653837685,0,Credit card,34.02,1819.92,0
CUST001919,58,Male,0,0,1,33,One year,DSL,45.984342993260654,3,2.151123730231136,3,Bank transfer,71.77,2402.59,0
CUST001920,43,Female,0,0,0,2,One year,DSL,22.834366443668564,0,14.694686460996046,2,Credit card,36.84,66.42,0
CUST001921,50,Female,0,1,0,16,Two year,Fiber Optic,36.30236661878469,0,21.421790440678503,0,Electronic check,75.95,1262.76,0
CUST001922,45,Female,0,0,0,41,Month-to-month,DSL,13.24663470742695,1,37.86207772270152,3,Electronic check,31.6,1282.83,1
CUST001923,47,Male,0,0,0,33,Month-to-month,DSL,7.9102027892530415,2,79.80516104443923,2,Bank transfer,35.93,1205.35,0
CUST001924,69,Female,0,0,0,17,Month-to-month,DSL,28.19156035897706,2,22.509084537764327,3,Bank transfer,48.09,729.62,1
CUST001925,63,Female,0,0,0,59,Month-to-month,DSL,35.60052272863167,4,50.17318853840428,2,Credit card,68.12,4064.16,0
CUST001926,45,Female,0,0,0,26,One year,Fiber Optic,20.519315547819566,0,5.388720011768192,2,Electronic check,55.89,1258.37,0
CUST001927,62,Female,0,0,0,13,Month-to-month,Fiber Optic,30.527737554959252,1,5.219538652085517,2,Bank transfer,77.8,1036.61,1
CUST001928,77,Female,0,1,1,12,Month-to-month,Fiber Optic,15.18294073748458,1,19.37157532684544,0,Bank transfer,57.48,705.38,0
CUST001929,57,Female,0,0,1,6,Month-to-month,None,25.702547852585976,2,49.384796743076066,1,Bank transfer,41.36,246.45,0
CUST001930,51,Female,1,0,0,3,Month-to-month,DSL,24.46004840040508,1,47.75547213338797,4,Bank transfer,52.61,153.3,1
CUST001931,27,Male,0,1,0,32,Month-to-month,Fiber Optic,39.64185193299471,2,29.974678449162138,1,Electronic check,73.18,2024.4,1
CUST001932,71,Male,0,1,0,60,Month-to-month,DSL,18.22055369931609,2,36.97645721508245,2,Electronic check,40.89,2249.83,0
CUST001933,56,Female,0,0,1,4,Two year,Fiber Optic,26.409864968503804,0,15.19426694634279,0,Bank transfer,66.81,247.15,0
CUST001934,66,Male,0,1,1,3,Month-to-month,Fiber Optic,37.02720537889296,0,4.23551992112417,1,Electronic check,77.03,225.15,1
CUST001935,32,Female,1,0,1,64,Month-to-month,DSL,21.333940659030727,0,39.53969479077863,1,Credit card,41.54,2475.08,0
CUST001936,61,Female,0,0,0,15,Month-to-month,Fiber Optic,29.229268647082215,1,7.351328401231308,2,Credit card,76.32,1079.93,0
CUST001937,69,Male,0,0,0,16,Month-to-month,DSL,40.18853678293436,2,78.6316724154506,1,Bank transfer,57.2,921.78,0
CUST001938,47,Female,0,0,0,44,Month-to-month,Fiber Optic,52.26104142990424,0,19.165168179167306,0,Bank transfer,96.07,3856.46,0
CUST001939,79,Male,1,0,1,42,One year,DSL,16.164619798169788,0,5.429974593134149,3,Bank transfer,31.07,1352.83,0
CUST001940,45,Female,0,0,1,61,One year,Fiber Optic,8.559122389122484,1,13.084374176597144,2,Electronic check,50.97,3128.22,1
CUST001941,56,Male,1,0,1,43,Two year,Fiber Optic,11.178961129199719,1,7.378095744742376,1,Credit card,51.99,2146.45,0
CUST001942,43,Female,0,1,0,54,Month-to-month,None,28.983682310824904,1,24.592589605961376,1,Electronic check,50.39,2468.46,1
CUST001943,43,Female,0,0,0,38,Month-to-month,DSL,16.923792294969058,0,55.09120128162988,1,Credit card,33.93,1284.26,1
CUST001944,61,Male,0,0,0,45,Month-to-month,DSL,32.146275222408946,0,0.499242003473038,2,Credit card,48.76,2048.72,1
CUST001945,18,Male,0,0,0,36,Two year,DSL,34.72954751305335,2,50.49296154754241,2,Bank transfer,47.44,1476.1,0
CUST001946,39,Male,0,1,0,17,Month-to-month,Fiber Optic,20.476566887922196,1,17.139576899194935,0,Credit card,50.27,866.83,1
CUST001947,40,Female,0,0,1,3,Two year,None,17.219532407844397,1,9.709443088772858,1,Credit card,29.37,82.8,0
CUST001948,42,Male,0,1,0,64,Month-to-month,Fiber Optic,14.029219279497216,1,1.749196384278414,2,Credit card,56.91,3308.38,0
CUST001949,25,Female,1,1,0,70,Month-to-month,None,27.38931926828455,2,7.122886098269684,2,Credit card,43.12,2702.99,1
CUST001950,51,Female,0,1,0,10,Month-to-month,None,36.1832147202939,0,2.7254812653820046,3,Credit card,57.13,571.61,1
CUST001951,78,Female,0,1,0,37,Month-to-month,None,25.535270996893836,1,4.2782584276948175,3,Electronic check,31.64,1216.91,1
CUST001952,69,Male,0,0,1,42,Two year,Fiber Optic,46.483785597578134,1,31.323586493232476,2,Credit card,86.15,3628.42,1
CUST001953,32,Female,0,1,1,6,One year,Fiber Optic,80.79877848227207,0,1.4395358845311197,3,Bank transfer,108.27,681.96,0
CUST001954,19,Male,1,1,0,27,Month-to-month,None,33.386644678408516,0,8.160072424679312,0,Bank transfer,35.33,888.38,1
CUST001955,29,Female,0,1,0,16,Month-to-month,Fiber Optic,31.909962664058398,2,37.073878248249905,2,Electronic check,65.38,1087.82,1
CUST001956,75,Female,0,0,0,34,Two year,DSL,10.444485632076564,0,27.77560728653581,3,Bank transfer,33.34,1145.26,0
CUST001957,35,Male,1,1,1,29,One year,Fiber Optic,35.44279102201502,2,2.785682854422316,4,Credit card,82.54,2054.13,1
CUST001958,76,Female,0,1,0,17,One year,DSL,25.680113576669786,3,12.501660523839002,0,Bank transfer,48.14,706.75,0
CUST001959,78,Female,0,1,0,11,Month-to-month,Fiber Optic,16.83005087131947,1,2.6008663488327963,0,Credit card,54.7,518.72,0
CUST001960,24,Male,0,0,1,41,Month-to-month,Fiber Optic,12.127132196423867,0,73.12527645801421,0,Credit card,57.03,2056.79,0
CUST001961,59,Male,0,1,0,55,Month-to-month,Fiber Optic,9.538048485701095,1,0.3238815247539159,2,Bank transfer,57.63,2924.11,0
CUST001962,44,Male,0,1,1,60,One year,None,38.82315603409344,0,10.732519992187088,2,Electronic check,49.16,2858.25,1
CUST001963,19,Female,1,0,0,8,Month-to-month,None,20.209179603209844,2,17.699451479963027,2,Credit card,34.35,285.26,0
CUST001964,52,Female,0,1,1,50,Month-to-month,None,17.802533857002643,0,12.416917678958075,0,Bank transfer,35.7,1532.26,0
CUST001965,63,Male,0,1,1,20,One year,DSL,23.613599907563035,1,10.796377955897334,1,Bank transfer,35.97,672.84,0
CUST001966,76,Female,0,1,0,36,One year,Fiber Optic,40.5123203041106,1,10.252855671970627,0,Electronic check,80.74,2727.52,0
CUST001967,65,Male,0,0,0,42,Month-to-month,Fiber Optic,13.702651139291358,1,14.187944828035185,0,Bank transfer,58.78,2535.64,1
CUST001968,72,Female,0,0,0,14,Month-to-month,DSL,35.43425081346457,2,13.139918967135442,3,Bank transfer,52.89,669.95,0
CUST001969,30,Male,0,1,0,15,Month-to-month,DSL,8.704299807376728,2,57.302481759511245,0,Electronic check,28.58,448.47,1
CUST001970,21,Male,0,0,0,9,Month-to-month,None,16.704303491783975,0,10.361017307207895,3,Electronic check,31.04,242.95,1
CUST001971,45,Female,1,1,1,29,Month-to-month,DSL,23.782331589203647,1,26.022130167928985,3,Electronic check,44.0,1222.63,1
CUST001972,40,Male,0,1,1,58,Two year,Fiber Optic,5.033028233643009,1,1.6680407380212323,3,Bank transfer,58.31,2886.35,0
CUST001973,68,Male,0,1,0,38,Two year,Fiber Optic,28.171709498019474,0,3.0185808786329904,4,Credit card,66.9,2361.45,0
CUST001974,35,Female,0,1,0,19,One year,DSL,17.334201862409206,1,32.926272986927465,3,Credit card,42.49,729.48,1
CUST001975,38,Female,0,0,0,36,Month-to-month,None,17.708409752565895,2,9.804586815654623,2,Electronic check,43.41,1520.82,1
CUST001976,56,Male,0,1,0,61,Month-to-month,DSL,41.924151989481466,1,13.056694748907017,1,Credit card,55.21,3073.44,1
CUST001977,78,Male,0,0,0,18,Two year,Fiber Optic,30.40070628557403,1,6.435591419181077,0,Bank transfer,74.21,1306.16,0
CUST001978,31,Male,0,1,1,50,Month-to-month,None,27.810330681434753,3,14.023499782650955,0,Bank transfer,59.09,2535.77,0
CUST001979,30,Female,0,1,0,66,Month-to-month,Fiber Optic,14.036826959799216,1,12.004050936963761,1,Bank transfer,59.37,4089.16,1
CUST001980,65,Male,0,0,0,67,One year,None,39.8974210289412,1,68.73791303703183,2,Electronic check,58.31,4022.46,0
CUST001981,67,Female,0,1,1,28,Two year,DSL,22.93678382500953,1,41.51540304929095,3,Electronic check,46.53,1269.33,0
CUST001982,37,Male,0,1,1,32,Month-to-month,DSL,36.427726721698775,1,24.304584498541892,1,Bank transfer,43.17,1262.1,0
CUST001983,30,Female,0,1,1,27,One year,Fiber Optic,12.724353449424576,1,4.755110079130483,0,Electronic check,52.29,1310.8,1
CUST001984,25,Male,1,0,1,12,Month-to-month,Fiber Optic,36.036606983275504,0,67.07551955153951,2,Electronic check,71.21,843.61,1
CUST001985,21,Female,0,1,0,5,One year,Fiber Optic,47.33632150891796,1,12.946049055983398,2,Electronic check,91.26,463.96,1
CUST001986,23,Female,0,0,0,18,Month-to-month,DSL,17.926734887494533,1,1.7054543429345297,1,Electronic check,27.46,474.39,1
CUST001987,41,Male,0,1,0,34,One year,DSL,18.533203955510416,0,49.283218894520516,3,Bank transfer,41.15,1319.35,0
CUST001988,77,Female,0,0,0,11,Month-to-month,DSL,26.77452792646005,1,26.910837808044782,1,Bank transfer,40.73,441.96,0
CUST001989,67,Female,0,1,0,34,One year,DSL,24.680443552291905,2,28.10906071430125,2,Electronic check,41.43,1377.35,0
CUST001990,41,Male,0,0,0,18,Two year,None,18.202091211862538,0,27.893621375684713,2,Electronic check,40.63,653.69,0
CUST001991,66,Female,0,0,1,39,One year,DSL,41.24897138602755,0,38.3166045556514,2,Bank transfer,59.75,2106.84,0
CUST001992,37,Male,0,1,1,6,Two year,Fiber Optic,24.841429699503088,1,34.2338987409605,0,Credit card,57.69,331.59,0
CUST001993,30,Male,0,1,0,3,One year,Fiber Optic,26.589299373160557,0,0.4309167759865539,3,Credit card,71.34,188.08,0
CUST001994,71,Female,0,1,0,52,Month-to-month,None,20.858023023891732,1,37.785722121120116,0,Credit card,42.43,2291.33,0
CUST001995,51,Female,0,1,0,36,One year,None,41.351746971948494,0,14.093380884656984,1,Bank transfer,57.54,2017.2,0
CUST001996,25,Male,0,0,0,12,Two year,Fiber Optic,25.78143849687352,2,5.1429953684783865,1,Electronic check,82.51,983.29,0
CUST001997,75,Male,0,1,0,30,Month-to-month,Fiber Optic,25.875275393338452,0,28.104355997106563,1,Electronic check,61.4,1808.02,0
CUST001998,51,Female,0,0,0,42,Month-to-month,DSL,26.387107898951857,0,2.5421995276303133,1,Electronic check,42.79,1577.01,1
CUST001999,64,Male,0,0,1,26,One year,DSL,39.611922636114826,4,12.60722251448277,4,Bank transfer,63.19,1518.16,0
CUST002000,22,Male,0,0,0,22,Month-to-month,Fiber Optic,21.83013845901189,1,5.325576400402893,1,Credit card,67.2,1352.22,0
CUST002001,33,Male,0,0,1,62,One year,DSL,21.0756394890075,3,14.519230060144807,3,Electronic check,57.23,3237.03,1
CUST002002,33,Female,0,0,0,71,Month-to-month,Fiber Optic,38.77585997197622,2,29.133156670442535,2,Bank transfer,80.77,5556.76,0
CUST002003,31,Male,1,1,0,38,Month-to-month,Fiber Optic,24.009320302988286,3,13.733358174884835,2,Bank transfer,75.87,2947.42,0
CUST002004,44,Female,1,1,0,13,One year,Fiber Optic,14.31391431088942,0,12.248611425086278,0,Electronic check,59.76,673.29,0
CUST002005,59,Female,1,1,0,5,Month-to-month,None,16.885623629086382,2,38.40506693186639,3,Electronic check,47.57,221.93,1
CUST002006,77,Male,0,1,0,57,Month-to-month,Fiber Optic,20.274816305726368,0,71.06500551466385,1,Credit card,67.4,3880.21,1
CUST002007,59,Male,0,0,0,40,Month-to-month,Fiber Optic,16.502270231778027,0,50.024061118720084,6,Credit card,63.27,2424.54,1
CUST002008,48,Male,1,0,0,70,Month-to-month,DSL,21.757437105076868,1,5.6194855644490795,2,Electronic check,40.34,2957.61,1
CUST002009,31,Male,0,0,0,55,Month-to-month,DSL,11.084895528123173,1,134.204487093932,3,Bank transfer,35.54,1993.03,0
CUST002010,48,Male,0,0,1,64,Month-to-month,DSL,20.33562151757883,1,8.86594917627438,0,Electronic check,39.96,2612.96,0
CUST002011,72,Male,0,0,0,38,Two year,Fiber Optic,15.541930540975233,1,0.6937887466339205,1,Electronic check,53.66,2000.42,0
CUST002012,31,Male,0,0,0,42,Month-to-month,DSL,19.304963694079365,1,32.36045754063562,0,Electronic check,44.82,1970.49,0
CUST002013,41,Male,0,0,0,49,Month-to-month,Fiber Optic,24.00916285446627,1,5.041936820782579,0,Credit card,67.91,3393.78,0
CUST002014,52,Male,0,0,1,58,One year,None,9.064143592080228,3,19.803778254609576,2,Electronic check,31.02,1878.83,1
CUST002015,69,Female,0,0,0,53,Month-to-month,Fiber Optic,51.84762609640235,0,2.092901014140905,6,Electronic check,82.39,3932.56,0
CUST002016,32,Female,0,1,1,17,Month-to-month,Fiber Optic,29.45019353609913,1,37.1998580304585,2,Credit card,74.36,1317.8,0
CUST002017,77,Male,0,1,0,44,Two year,DSL,19.67576880949197,0,10.589989976848123,1,Electronic check,38.94,1674.7,0
CUST002018,37,Male,0,0,1,39,One year,Fiber Optic,18.77838634761637,0,60.825393317137085,4,Bank transfer,63.67,2124.42,0
CUST002019,67,Male,0,0,0,16,One year,Fiber Optic,40.84962136178345,0,42.127830557759125,2,Credit card,83.16,1172.15,0
CUST002020,75,Female,0,1,1,2,Two year,Fiber Optic,25.730335741692496,2,8.01895867504731,5,Bank transfer,71.96,145.09,1
CUST002021,45,Male,0,0,1,5,Month-to-month,Fiber Optic,20.251472236744785,1,13.62425135622804,0,Credit card,54.34,257.06,0
CUST002022,55,Male,0,0,0,6,Month-to-month,None,22.22303906592046,0,16.612775216714525,0,Electronic check,34.26,213.68,0
CUST002023,44,Female,0,1,0,48,Two year,None,19.93329749457171,1,2.6623839043815356,2,Credit card,38.7,1745.96,0
CUST002024,18,Female,0,0,0,16,Month-to-month,Fiber Optic,13.811667224316754,0,22.59872199741439,1,Electronic check,47.74,786.08,0
CUST002025,29,Female,0,0,0,62,Two year,Fiber Optic,30.19530172205385,2,26.16886134704096,1,Bank transfer,78.77,4645.16,0
CUST002026,76,Male,1,1,1,27,Month-to-month,Fiber Optic,27.573571569914577,1,4.737085891827547,2,Credit card,69.75,1784.21,0
CUST002027,76,Male,1,1,0,43,One year,None,9.20329719066819,0,19.332188099128103,2,Bank transfer,28.57,1195.19,0
CUST002028,56,Female,0,1,1,4,Month-to-month,Fiber Optic,16.640419233791814,1,22.31674320494995,0,Electronic check,60.56,222.32,1
CUST002029,44,Female,0,0,0,0,Month-to-month,Fiber Optic,11.305245618611702,1,2.3639374021111683,3,Electronic check,55.81,0.0,1
CUST002030,53,Female,1,0,1,0,Month-to-month,Fiber Optic,30.935644491498543,1,3.077059788142013,4,Credit card,68.34,0.0,1
CUST002031,79,Male,0,0,1,70,Month-to-month,DSL,32.75078203390131,1,17.7864447983101,1,Bank transfer,48.01,3409.68,0
CUST002032,48,Female,1,0,1,25,Month-to-month,Fiber Optic,21.037214545929714,0,19.27897798015859,2,Bank transfer,60.95,1446.86,0
CUST002033,41,Female,0,1,0,42,Month-to-month,Fiber Optic,26.808619770537963,3,40.40326484505016,1,Credit card,77.7,3249.5,1
CUST002034,49,Male,0,0,1,53,One year,None,13.937649243850812,2,19.65909771668619,0,Electronic check,33.45,1682.63,0
CUST002035,37,Female,0,0,0,64,Month-to-month,Fiber Optic,17.808569083634826,0,8.362403403147567,1,Electronic check,60.56,3782.55,1
CUST002036,40,Male,0,1,0,30,Month-to-month,Fiber Optic,34.610225517706496,0,18.748957508036295,0,Bank transfer,68.1,1964.56,1
CUST002037,66,Female,0,0,1,2,Two year,Fiber Optic,20.208454550729055,2,10.258759635048374,1,Bank transfer,73.18,146.26,1
CUST002038,20,Female,0,1,0,64,One year,None,7.813267684483104,1,30.925498993205597,0,Bank transfer,27.92,1814.29,0
CUST002039,33,Female,0,0,0,11,One year,DSL,29.24439172578328,2,3.9277876929552624,2,Electronic check,47.88,448.7,0
CUST002040,64,Female,0,0,0,34,Month-to-month,Fiber Optic,20.25428319498865,1,29.798543907847517,2,Bank transfer,66.45,2147.87,0
CUST002041,19,Female,0,0,1,29,One year,Fiber Optic,22.789538827211487,4,24.43172279373183,2,Credit card,69.52,1854.72,0
CUST002042,54,Male,0,1,0,64,Month-to-month,None,7.86837579089098,0,4.2762312775813145,2,Bank transfer,31.82,1805.94,0
CUST002043,38,Female,0,1,0,12,Month-to-month,Fiber Optic,31.671934508477243,0,5.307142486020702,1,Electronic check,79.89,857.16,1
CUST002044,20,Male,0,1,0,40,Month-to-month,None,8.27862818203668,3,0.9508890414061018,0,Bank transfer,45.46,1858.86,1
CUST002045,78,Female,0,0,0,48,Month-to-month,Fiber Optic,32.70219338815735,3,2.5552599580215185,1,Electronic check,76.23,3514.68,1
CUST002046,78,Male,0,1,0,35,Month-to-month,None,22.92656171197946,1,42.10863465116918,2,Electronic check,44.33,1343.88,1
CUST002047,29,Male,0,0,0,17,Two year,DSL,26.92696798758441,2,3.3984046769259155,2,Bank transfer,48.68,781.81,0
CUST002048,45,Female,0,0,0,18,One year,DSL,36.037864993926924,1,8.214766173865623,1,Bank transfer,60.63,1125.92,0
CUST002049,42,Male,0,1,0,67,Month-to-month,Fiber Optic,19.583458474753677,2,3.1438637179896722,1,Electronic check,62.48,4094.66,0
CUST002050,76,Male,1,1,0,67,Month-to-month,DSL,19.23501760387488,1,48.86763765021405,3,Bank transfer,36.83,2520.04,0
CUST002051,78,Male,0,0,1,13,Month-to-month,Fiber Optic,19.558899472460848,1,22.126903491857025,0,Bank transfer,62.05,781.46,0
CUST002052,33,Female,1,0,0,58,Two year,Fiber Optic,22.76017378469769,1,20.520321499599554,3,Bank transfer,67.22,3863.92,0
CUST002053,29,Female,0,1,1,60,Month-to-month,Fiber Optic,40.50575182643285,0,4.238237225771362,2,Bank transfer,77.44,4457.61,1
CUST002054,38,Male,0,0,0,41,Month-to-month,Fiber Optic,29.54274386263418,1,18.698298670500396,2,Electronic check,76.8,2839.35,1
CUST002055,62,Female,0,0,0,17,One year,Fiber Optic,22.732583025209063,2,30.844279626836517,3,Bank transfer,65.27,1000.72,0
CUST002056,75,Female,0,1,0,7,Month-to-month,DSL,36.2525614075017,2,2.1253737180805143,1,Bank transfer,64.52,391.41,1
CUST002057,39,Male,1,0,0,16,Month-to-month,Fiber Optic,20.573412999374057,1,10.419803832853017,0,Electronic check,60.18,860.71,1
CUST002058,36,Female,0,1,0,66,Month-to-month,Fiber Optic,14.620005302281577,2,0.6683235731542893,1,Bank transfer,54.51,3566.95,0
CUST002059,29,Female,0,0,0,35,Month-to-month,Fiber Optic,17.631087916723704,0,6.162473868568506,2,Credit card,65.02,2376.01,0
CUST002060,29,Male,0,0,0,66,Month-to-month,None,10.242097437458293,2,1.2695545233067205,1,Credit card,38.22,2213.5,1
CUST002061,65,Male,0,0,1,71,Month-to-month,None,6.860679704195367,0,45.54319800329065,1,Electronic check,31.96,1941.27,1
CUST002062,67,Female,0,0,0,9,Month-to-month,DSL,5.95138224453859,3,5.691969355047641,3,Credit card,39.54,364.63,1
CUST002063,40,Male,0,0,0,45,Month-to-month,Fiber Optic,40.37936965916968,1,32.84348552445489,0,Electronic check,82.02,3501.38,1
CUST002064,77,Male,0,1,0,4,Month-to-month,Fiber Optic,31.7946321022551,1,17.629800726180168,0,Credit card,84.73,292.62,1
CUST002065,59,Male,0,0,1,38,One year,None,29.491508987937184,2,8.078688816307954,2,Credit card,55.05,2092.79,0
CUST002066,52,Male,1,0,1,4,Month-to-month,DSL,13.505104093157845,3,61.3910297081656,0,Electronic check,29.43,111.6,0
CUST002067,26,Male,0,0,0,0,Two year,DSL,20.346506065480604,1,4.419571254207372,3,Electronic check,38.17,0.0,1
CUST002068,38,Female,0,0,0,61,One year,DSL,26.01690702418967,1,11.645214156289065,0,Credit card,44.44,2497.65,0
CUST002069,34,Male,0,0,0,70,Two year,Fiber Optic,35.04432395802652,1,32.30368927894891,0,Bank transfer,82.62,5846.7,0
CUST002070,19,Male,0,0,0,18,One year,DSL,21.497731435822274,1,1.1605057413487225,3,Credit card,36.66,571.01,0
CUST002071,54,Male,0,1,0,12,One year,Fiber Optic,33.867597459777876,1,21.697888050970185,4,Credit card,70.92,891.94,0
CUST002072,78,Male,0,0,0,33,Month-to-month,Fiber Optic,33.13203532877105,2,3.10676701669532,0,Bank transfer,86.38,2577.86,1
CUST002073,28,Male,0,0,0,23,One year,Fiber Optic,28.00906985603619,1,40.84794973106754,3,Credit card,74.44,1542.31,0
CUST002074,38,Male,0,1,1,10,Month-to-month,Fiber Optic,15.821874028749995,3,20.95140853457323,1,Bank transfer,57.0,531.62,0
CUST002075,22,Female,0,1,1,41,Month-to-month,DSL,20.37807783421546,0,11.204228896689486,2,Bank transfer,34.44,1344.55,1
CUST002076,51,Male,0,0,0,17,Month-to-month,DSL,10.957389057224862,1,5.612796491985207,1,Electronic check,31.64,500.51,1
CUST002077,67,Female,0,0,1,68,One year,Fiber Optic,14.752741097642177,1,79.79166402239146,2,Credit card,50.22,3059.74,0
CUST002078,75,Female,0,0,0,70,Month-to-month,Fiber Optic,68.42738333818534,0,8.48194325477969,1,Bank transfer,99.05,6369.99,1
CUST002079,54,Female,0,1,0,20,Two year,None,23.504040884431745,0,9.968512229305299,4,Electronic check,37.43,737.2,0
CUST002080,76,Female,0,1,1,44,One year,Fiber Optic,26.153684109549072,1,5.265421263247965,0,Electronic check,70.45,3184.89,0
CUST002081,49,Male,0,1,0,57,Month-to-month,None,8.76493589270679,0,9.187638946818508,2,Electronic check,29.48,1639.7,1
CUST002082,27,Female,0,1,0,33,Two year,DSL,43.68538006653363,1,8.210920077487874,1,Electronic check,63.91,2115.04,0
CUST002083,56,Female,0,0,1,19,Month-to-month,DSL,20.336440642405794,0,26.699241979107022,0,Electronic check,36.39,674.2,0
CUST002084,30,Male,0,0,1,37,One year,DSL,31.31831533275024,1,11.588221897181704,0,Electronic check,44.57,1486.32,1
CUST002085,19,Male,0,1,0,68,Month-to-month,Fiber Optic,9.84386763311589,1,53.25257220331306,0,Electronic check,58.0,3577.91,0
CUST002086,40,Female,0,0,1,38,One year,DSL,9.651246518232643,0,46.647052188057,0,Bank transfer,30.73,1199.28,0
CUST002087,57,Male,0,0,0,47,Two year,DSL,30.09910436447491,1,16.424553202710996,2,Bank transfer,38.25,1836.1,0
CUST002088,20,Female,1,0,1,56,Month-to-month,None,8.281296429243596,4,24.473328702758575,0,Bank transfer,35.16,1763.77,0
CUST002089,38,Female,0,0,0,41,Month-to-month,Fiber Optic,9.458856454456722,1,14.02447666569061,2,Electronic check,58.17,2439.43,0
CUST002090,27,Male,0,1,1,55,Month-to-month,Fiber Optic,43.87193396233974,1,10.44201868165046,1,Bank transfer,83.12,4277.0,0
CUST002091,20,Male,0,0,0,27,One year,None,29.744862298175153,0,14.147397709116916,0,Bank transfer,50.96,1336.57,0
CUST002092,32,Male,0,0,0,48,Month-to-month,Fiber Optic,16.20978258326857,1,24.31105523327799,0,Credit card,59.48,2969.66,1
CUST002093,27,Female,0,1,0,21,Month-to-month,None,24.949980070116172,2,36.55210499928778,2,Credit card,47.12,975.13,0
CUST002094,64,Female,0,1,0,61,Two year,None,22.50983963174976,2,46.66467615175486,1,Electronic check,47.05,2579.69,0
CUST002095,26,Male,0,1,0,56,Two year,DSL,26.503125998184572,1,1.9637150144334599,5,Electronic check,47.44,2579.69,0
CUST002096,70,Male,1,0,0,40,Two year,Fiber Optic,19.438134839701334,3,43.212543143156864,2,Bank transfer,69.77,2605.2,0
CUST002097,33,Male,0,0,0,19,One year,DSL,14.73985898535245,1,4.556852012132897,1,Credit card,40.21,776.94,0
CUST002098,41,Male,0,0,1,41,Month-to-month,Fiber Optic,17.171882681975358,0,9.18325216516403,1,Bank transfer,64.09,2265.57,1
CUST002099,37,Female,0,1,0,1,Month-to-month,DSL,24.713952082030097,3,0.16630234784407466,2,Electronic check,52.81,45.39,1
CUST002100,47,Female,0,0,0,38,Two year,None,26.07976277210952,1,4.663380994023607,0,Credit card,39.84,1341.02,0
CUST002101,30,Female,0,1,0,8,Month-to-month,Fiber Optic,11.416273506489802,1,3.2228037376725642,1,Electronic check,51.11,378.78,0
CUST002102,18,Male,0,1,0,53,Month-to-month,Fiber Optic,23.90524724973907,1,41.962390071521696,1,Electronic check,62.73,3434.84,1
CUST002103,21,Female,1,1,0,14,Month-to-month,DSL,25.701054773876344,0,46.84378294710099,2,Credit card,40.16,505.6,1
CUST002104,77,Female,0,1,0,62,One year,Fiber Optic,35.634802991252585,0,21.596939098172964,0,Credit card,71.74,3911.12,0
CUST002105,24,Male,0,0,1,1,Two year,DSL,19.4054807388564,1,33.77702672982035,0,Electronic check,43.44,39.81,0
CUST002106,73,Female,0,1,1,68,One year,DSL,13.200056390923752,1,2.1462716886837576,0,Bank transfer,32.92,2243.18,0
CUST002107,67,Male,0,0,0,47,Two year,DSL,13.59294834501614,0,18.73356505367404,1,Electronic check,32.28,1419.86,0
CUST002108,53,Female,0,0,1,9,Month-to-month,DSL,17.26569028235456,3,28.893321745711358,2,Bank transfer,44.59,413.59,1
CUST002109,38,Male,1,0,1,22,One year,DSL,22.137293291271604,2,14.661645054933985,3,Electronic check,36.0,687.43,1
CUST002110,47,Female,0,0,0,61,One year,Fiber Optic,21.681127590892082,2,20.844252472017672,2,Credit card,66.2,4155.52,0
CUST002111,56,Female,0,0,0,67,Month-to-month,Fiber Optic,6.931759776206826,0,37.88795546617286,2,Bank transfer,50.38,3323.52,1
